date,ret,source
2025-09-30,0.005714760375467,backtest
2025-10-01,0.0058947895856778,backtest
2025-10-02,0.0026967824764736,backtest
2025-10-03,-0.0043582686211532,backtest
2025-10-06,0.0103611699742657,backtest
2025-10-07,-0.0088072219643705,backtest
2025-10-08,0.0114495955854552,backtest
2025-10-09,-0.0009630095494804,backtest
2025-10-10,-0.0364247403263018,backtest
2025-10-13,0.0250332686040679,backtest
2025-10-14,-0.0109888821068224,backtest
2025-10-15,0.0082630494211485,backtest
2025-10-16,-0.00111712429438,backtest
2025-10-17,0.0080751417055726,backtest
2025-10-20,0.0133431181184686,backtest
2025-10-21,-0.0043217162647839,backtest
2025-10-22,-0.0053311621202821,backtest
2025-10-23,0.0077160215903299,backtest
2025-10-24,0.0121462575183181,backtest
2025-10-27,0.0229598299070864,backtest
2025-10-28,0.013061002378315,backtest
2025-10-29,0.0101031733242229,backtest
2025-10-30,-0.0173353341487906,backtest
2025-10-31,-0.0024704432565077,backtest
2025-11-03,0.0048158872034957,backtest
2025-11-04,-0.0217378641041907,backtest
2025-11-05,0.005230729521544,backtest
2025-11-06,-0.0187521421180899,backtest
2025-11-07,-0.0054814258741512,backtest
2025-11-10,0.0283953483965567,backtest
2025-11-11,-0.0044068685834326,backtest
2025-11-12,-0.0019609956543861,backtest
2025-11-13,-0.0233190146175701,backtest
2025-11-14,0.0048780292270159,backtest
2025-11-17,-0.0061960485161104,backtest
2025-11-18,-0.0136056276084408,backtest
2025-11-19,0.0101849985380299,backtest
2025-11-20,-0.0221626185750291,backtest
2025-11-21,0.0049594386764191,backtest
2025-11-24,0.0318984534804404,backtest
2025-11-25,0.003829767525938,backtest
2025-11-26,0.0090670908852504,backtest
2025-11-28,0.0044506597296043,backtest
2025-12-01,-0.002836421579069,backtest
2025-12-02,0.0062804329455723,backtest
2025-12-03,-0.0003156065107585,backtest
2025-12-04,0.0036485394944729,backtest
2025-12-05,0.005216095117536,backtest
2025-12-08,0.0006354915538171,backtest
2025-12-09,0.0011682746517541,backtest
2025-12-10,0.002094083969431,backtest
2025-12-11,-0.0059033659500209,backtest
2025-12-12,-0.0197782648939871,backtest
2025-12-15,-0.0044902491438645,backtest
2025-12-16,0.0036225780435825,backtest
2025-12-17,-0.0229336308917751,backtest
2025-12-18,0.0163830047126866,backtest
2025-12-19,0.0154115794857566,backtest
2025-12-22,0.005041501406351,backtest
2025-12-23,0.0090622362277602,backtest
2025-12-24,0.0017720271331318,backtest
2025-12-26,-0.0002937873973393,backtest
2025-12-29,-0.0052644104848137,backtest
2025-12-30,-0.0019488779214005,backtest
2025-12-31,-0.0073852962294386,backtest
2026-01-02,0.0092070185364665,bridge
2026-01-05,0.0009735329732198,bridge
2026-01-06,0.0084116131659983,bridge
2026-01-07,0.0018170748962406,bridge
2026-01-08,-0.0109863786416136,bridge
2026-01-09,0.0152654070987524,bridge
2026-01-12,0.0042218205265467,bridge
2026-01-13,0.003820014752489,bridge
2026-01-14,-0.0103162969262389,bridge
2026-01-15,0.0044034438534716,bridge
2026-01-16,0.00189863564541,bridge
2026-01-20,-0.0214339853138612,bridge
2026-01-21,0.0211351535165406,bridge
2026-01-22,0.0083638651710046,bridge
2026-01-23,-0.0014827773619278,bridge
2026-01-26,0.0044781340489796,bridge
2026-01-27,0.0132525655883847,bridge
2026-01-28,0.0126222908896923,bridge
2026-01-29,-0.0034311406558273,bridge
2026-01-30,-0.0101910689267083,bridge
2026-02-02,0.0133548926444149,bridge
2026-02-03,-0.0120857507109365,bridge
2026-02-04,-0.026874839203555,bridge
2026-02-05,-0.010716973237735,bridge
2026-02-06,0.0282677741647908,bridge
2026-02-09,0.0086820330550108,bridge
2026-02-10,-0.010822116540594,bridge
2026-02-11,0.0078568981167886,bridge
2026-02-12,-0.0189941957505807,bridge
2026-02-13,-0.0054217690055999,bridge
2026-02-17,-0.0012667503774242,bridge
2026-02-18,0.0082147639342171,bridge
2026-02-19,-0.0034059629243295,bridge
2026-02-20,0.0123372189245711,bridge
2026-02-23,-0.0080271286549951,bridge
2026-02-24,0.0081741605804377,bridge
2026-02-25,0.0146189630018788,bridge
2026-02-26,-0.019025089348197,bridge
2026-02-27,-0.0121365022958789,bridge
2026-03-02,0.0017679494021823,bridge
2026-03-03,-0.0181829377742909,bridge
2026-03-04,0.0146003881899891,bridge
2026-03-05,-0.0042220017387328,bridge
2026-03-06,-0.0209340038822901,bridge
2026-03-09,0.0231036335115816,bridge
2026-03-10,0.006166064533982,bridge
2026-03-11,0.0065204663985899,bridge
2026-03-12,-0.020469292825211,bridge
2026-03-13,-0.0066408729989259,bridge
2026-03-16,0.0149930673207241,bridge
2026-03-17,0.0064024253637365,bridge
2026-03-18,-0.0100725533115341,bridge
2026-03-19,-0.0014315759480222,bridge
2026-03-20,-0.0247190452740247,bridge
2026-03-23,0.0103837188555247,bridge
2026-03-24,-0.0070428435372842,bridge
2026-03-25,0.00508096287138,bridge
2026-03-26,-0.0346698272994566,bridge
2026-03-27,-0.018238614254451,bridge
2026-03-30,-0.0170139932934892,bridge
2026-03-31,0.0449542546347147,bridge
2026-04-01,0.022464643435564,bridge
2026-04-02,0.0022478501239528,bridge
2026-04-06,0.0081463585514297,bridge
2026-04-07,0.003401977522405,bridge
2026-04-08,0.0384894225190443,bridge
2026-04-09,0.0123251325451431,bridge
2026-04-10,0.0062195299034604,bridge
2026-04-13,0.0138411739901807,bridge
2026-04-14,0.021613816938858,bridge
2026-04-15,0.0137802643706783,bridge
2026-04-16,0.0058281302658931,bridge
2026-04-17,0.0160567373492374,bridge
2026-04-20,-0.0050543981412862,bridge
2026-04-21,-0.0038346870270773,bridge
2026-04-22,0.0245711561740056,bridge
2026-04-23,-0.0059209201502708,bridge
2026-04-24,0.0278263968352085,bridge
2026-04-27,0.0077275635908926,bridge
2026-04-28,-0.013865772845427,bridge
2026-04-29,0.0088254077171237,bridge
2026-04-30,0.0126225161962043,bridge
2026-05-01,0.0150044932572292,bridge
2026-05-04,-0.0007913980782744,bridge
2026-05-05,0.0268146769174227,bridge
2026-05-06,0.0295935400717861,bridge
2026-05-07,-0.005832636088075,bridge
2026-05-08,0.0402601812345946,bridge
2026-05-11,0.0085394380635857,bridge
2026-05-12,-0.0138891744860654,bridge
2026-05-13,0.0172741844653827,bridge
2026-05-14,0.0056158072964919,bridge
2026-05-15,-0.0201692864880521,bridge
2026-05-18,-0.0137508309175358,bridge
2026-05-19,-0.0044890707151232,bridge
2026-05-20,0.0204337285593449,bridge
2026-05-21,0.0064483949185936,bridge
2026-05-22,0.0012508154496761,bridge
2026-05-26,0.0292503946590283,bridge
2026-05-27,0.0002048650158463,bridge
2026-05-28,0.0088278864789794,bridge
2026-05-29,0.0039477388489105,bridge
2026-06-01,0.0111097328851352,bridge
2026-06-02,0.0092721155419618,bridge
2026-06-03,0.0019942361080447,bridge
2026-06-04,-0.010713003631186,bridge
2026-06-05,-0.0609713449749424,bridge
2026-06-08,0.0230021347504865,bridge
2026-06-09,-0.0136090808020857,bridge
2026-06-10,-0.0230899818650959,bridge
2026-06-11,0.0440409217449181,bridge
2026-06-12,0.0086861570519628,bridge
2026-06-15,0.0410549702255586,bridge
2026-06-16,-0.0243638331948063,bridge
2026-06-17,-0.0041442403129846,bridge
2026-06-18,0.0360160400323019,bridge
2026-06-22,0.0045128543753567,bridge
2026-06-23,-0.0472180674177261,bridge
2026-06-24,-0.0061979870178179,bridge
2026-06-25,0.0217290618945807,bridge
2026-06-26,-0.0246087020685106,bridge
2026-06-29,0.0235409476369038,bridge
2026-06-30,0.0262974942914782,bridge
2026-07-01,-0.0286794031505984,bridge
2026-07-02,-0.0272610428880628,bridge
2026-07-06,0.0161968416868128,bridge
2026-07-07,-0.0237849086542213,bridge
2026-07-08,0.0096448315545527,bridge
2026-07-09,0.0211285650728309,bridge
2026-07-10,0.0062396556054848,bridge
2026-07-13,-0.0284629222849637,bridge
2026-07-14,0.019485353463767,bridge
2026-07-15,-0.0082251859830297,bridge
2026-07-16,-0.029158078211864,bridge
2026-07-17,-0.0140573998454384,bridge
2026-07-20,0.0037814136898915,bridge
2026-07-21,0.0319206243734854,bridge
2026-07-22,-0.0027829148136629,bridge
2026-07-23,-0.0187861306389028,bridge
2026-07-24,-0.0196399748244872,bridge
2026-07-27,-0.0124876279605901,bridge
2026-07-28,-0.0207471303405582,bridge
2026-07-29,-0.0269359648543538,bridge
2026-07-30,0.0535304455609387,bridge
2026-07-31,-0.002064612047356,bridge
2026-08-03,0.0186846905361883,bridge
2026-08-04,0.0399662802166242,bridge
2026-08-05,-0.0100168657904753,bridge
2026-08-06,-0.0054858281752138,bridge
2026-08-07,0.0058378112168209,bridge
2026-08-10,-0.0085948908069291,bridge
2026-08-11,-0.0049279752394545,bridge
2026-08-12,0.0123251277728761,bridge
2026-08-13,0.0116338126384694,live
2026-08-14,-0.0016033619058661,live
2026-08-17,-0.0028137202362621,live
2026-08-18,-0.0152593490007874,live
2026-08-19,-0.0018897718663606,live
2026-08-20,-0.0077184569163433,live
2026-08-21,0.003708698351917,live
2026-08-24,-0.010108313979106028,live
